turn,object_id,object_type,state,downtime_reason,shortage_flag,missing_inputs,maintenance_event,maintenance_duration,queue_duration,cost,vibration_level,output_qualities,output_count,cycle_time,total_stock,stock_by_type,mat_id_in,mat_type_in,source_in,mat_id_out,mat_type_out,dest_out,blocked_downstream_id
1,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL108,RAW_COAL,WS2,
1,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER112,RAW_COPPER,WS17,
1,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS115,RAW_GLASS,WS9,
1,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER124,RAW_RUBBER,WS15,
1,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL103,COMP_STEEL,WS2,
73,INV1,INV,,,,,,,,,,,,,,,,,,MAT356,COMP_CASTING,WS3,
73,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
73,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER340,RAW_COPPER,WS17,
73,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER445,RAW_RUBBER,WS17,
73,WS1,WS,2,,,,,,,8,0.025676921563347516,,,,,,,,,,,,
73,WS10,WS,2,,,,,,,6,0.027806241411039698,,,,,,,,,,,,
73,WS11,WS,2,,,,,,,6,0.02971853240849613,,,,,,,,,,,,
73,WS12,WS,3,,,,,,,7,0.0358867773270124,[1.0],1,3,,,,,,,,,
73,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.03611785247939314,,,,,,,,,,,,
73,WS14,WS,2,,,,,,,12,0.03047755885802092,,,,,,,,,,,,
73,WS15,WS,2,,,,,,,6,0.03336762313598592,,,,,,,,,,,,
73,WS16,WS,2,,,,,,,10,0.029076159458067852,,,,,,,,,,,,
73,WS17,WS,2,,False,[],maintenance_end,0,,0,0.023464052042886874,,,,,,,,,,,,
73,WS18,WS,2,,,,,,,11,0.03749254084305749,,,,,,,,,,,,
73,WS19,WS,2,,,,,,,7,0.027126088189971927,,,,,,,,,,,,
73,WS2,WS,2,,,,,,,8,0.03425976950499469,,,,,,,,,,,,
73,WS3,WS,2,,False,[],maintenance_end,0,,0,0.025927621007006112,,,,,,,,,,,,
73,WS4,WS,3,,,,,,,1,0.028325149708561814,,,,,,,,,,,,
73,WS6,WS,2,,,,,,,6,0.030708774389091448,,,,,,,,,,,,
73,WS7,WS,3,,,,,,,8,0.02654787495421622,[1.0],1,5,,,,,,,,,
73,WS9,WS,4,maintenance,,,,,,0,0.03723295434353518,,,,,,,,,,,,
74,INV1,INV,,,,,,,,,,,,,,,MAT450,COMP_CASTING,WS7,,,,
74,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
74,WS1,WS,2,,,,,,,8,0.03857453886565662,,,,,,,,,,,,
74,WS10,WS,3,,,,,,,6,0.024699390602598154,[1.0],1,3,,,,,,,,,
74,WS11,WS,3,,,,,,,6,0.03432329662281912,[1.0],1,3,,,,,,,,,
74,WS12,WS,3,,,,,,,1,0.02622604191143433,,,,,,,,,,,,
74,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.022997819690237176,,,,,,,,,,,,
74,WS14,WS,3,,,,,,,12,0.02556752390584996,[1.0],1,7,,,,,,,,,
74,WS15,WS,3,,,,,,,6,0.03629834450006154,[1.0],1,3,,,,,,,,,
74,WS16,WS,2,,,,,,,10,0.033397792080111344,,,,,,,,,,,,
74,WS17,WS,2,,,,,,,6,0.032409775170929425,,,,,,,,,,,,
74,WS18,WS,2,,,,,,,11,0.03522557046679142,,,,,,,,,,,,
74,WS19,WS,3,,,,,,,7,0.032841996427780504,[1.0],1,3,,,,,,,,,
74,WS2,WS,2,,,,,,,8,0.026450770851188077,,,,,,,,,,,,
74,WS3,WS,2,,,,,,,8,0.024495923801836128,,,,,,,,,,,,
74,WS4,WS,3,,,,,,,1,0.03706429762173128,,,,,,,,,,,,
74,WS6,WS,3,,,,,,,6,0.03288519179462426,[1.0],1,3,,,,,,,,,
74,WS7,WS,1,,,,,,0,2,0.02078153456465842,,,,,,,,,,,,
74,WS9,WS,4,maintenance,,,,,,0,0.025475221616857623,,,,,,,,,,,,
75,INV2,INV,,,,,,,,,,,,,,,MAT452,COMP_WIRE,WS6,,,,
75,INV3,INV,,,,,,,,,,,,,,,MAT457,COMP_TIRE,WS15,,,,
75,INV5,INV,,,,,,,,,,,,,,,MAT456,COMP_BODY,WS14,,,,
75,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
75,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL337,RAW_COAL,WS7,
75,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS294,RAW_GLASS,WS9,
75,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL332,COMP_STEEL,WS7,
75,WS1,WS,2,,,,,,,8,0.021357378286892856,,,,,,,,,,,,
75,WS10,WS,4,maintenance,,,maintenance_start,5,,1,0.03246952448470211,,,,,,,,,,,,
75,WS11,WS,4,maintenance,,,maintenance_start,5,0,1,0.031006339234349277,,,,,,,,,,,,
75,WS12,WS,3,,,,,,,1,0.020830396216273906,,,,,,,,,,,,
75,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.023877450805520544,,,,,,,,,,,,
75,WS14,WS,1,,,,,,0,3,0.022985902789953827,,,,,,,,,,,,
75,WS15,WS,1,,,,,,0,1,0.02061219371640606,,,,,,,,,,,,
75,WS16,WS,3,,,,,,,10,0.02355872072037509,[1.0],1,7,,,,,,,,,
75,WS17,WS,2,,,,,,,6,0.026869113757434542,,,,,,,,,,,,
75,WS18,WS,2,,,,,,,11,0.034800624367509754,,,,,,,,,,,,
75,WS19,WS,3,,,,,,,1,0.027378127088281114,,,,,,,,,,,,
75,WS2,WS,3,,,,,,,8,0.03125741787435436,[1.0],1,5,,,,,,,,,
75,WS3,WS,2,,,,,,,8,0.03223765671460274,,,,,,,,,,,,
75,WS4,WS,3,,,,,,,1,0.03095333837134782,,,,,,,,,,,,
75,WS6,WS,1,,,,,,0,1,0.032146502587510305,,,,,,,,,,,,
75,WS7,WS,2,,False,[],,,,1,0.030212750566360434,,,,,,,,,,,,
75,WS9,WS,2,,False,[],maintenance_end,0,,0,0.02442988319203604,,,,,,,,,,,,
76,INV1,INV,,,,,,,,,,,,,,,MAT459,COMP_CASTING,WS2,,,,
76,INV2,INV,,,,,,,,,,,,,,,,,,MAT264,COMP_WIRE,WS14,
76,INV6,INV,,,,,,,,,,,,,,,MAT458,COMP_POWERTRAIN,WS16,MAT458,COMP_POWERTRAIN,WS13,
76,INV7,INV,,,,,,,,,,,,,,,,,,MAT311,COMP_SEAT,WS14,WS4
76,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER341,RAW_COPPER,WS6,
76,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER447,RAW_RUBBER,WS15,
76,WS1,WS,3,,,,,,,8,0.025733031262781786,[1.0],1,5,,,,,,,,,
76,WS10,WS,4,maintenance,,,,,,0,0.03202558723053085,,,,,,,,,,,,
76,WS11,WS,4,maintenance,,,maintenance_start,5,,0,0.022386055439573053,,,,,,,,,,,,
76,WS12,WS,3,,,,,,,1,0.026974391536934705,,,,,,,,,,,,
76,WS13,WS,2,,False,[],,,,2,0.032730923323586895,,,,,,,,,,,,
76,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.02755372878620596,,,,,,,,,,,,
76,WS15,WS,2,,False,[],,,,1,0.020918518052632118,,,,,,,,,,,,
76,WS16,WS,1,,,,,,0,2,0.02157410732268684,,,,,,,,,,,,
76,WS17,WS,3,,,,,,,6,0.039780979889904214,[1.0],1,3,,,,,,,,,
76,WS18,WS,3,,,,,,,11,0.02277426309397184,[1.0],1,7,,,,,,,,,
76,WS19,WS,3,,,,,,,1,0.03250511919815105,,,,,,,,,,,,
76,WS2,WS,1,,,,,,0,2,0.02710890531075761,,,,,,,,,,,,
76,WS3,WS,2,,,,,,,8,0.033972133200225865,,,,,,,,,,,,
76,WS4,WS,3,,,,,,,1,0.030374041635197052,,,,,,,,,,,,
76,WS6,WS,2,,False,[],,,,1,0.03767907940414372,,,,,,,,,,,,
76,WS7,WS,2,,,,,,,8,0.021105090176645757,,,,,,,,,,,,
76,WS9,WS,2,,,,,,,5,0.0282796985280793,,,,,,,,,,,,
77,INV1,INV,,,,,,,,,,,,,,,MAT461,COMP_CASTING,WS1,,,,
77,INV2,INV,,,,,,,,,,,,,,,MAT462,COMP_WIRE,WS17,MAT271,COMP_WIRE,WS16,
77,INV4,INV,,,,,,,,,,,,,,,MAT460,COMP_CHASSIS,WS18,,,,
77,INV7,INV,,,,,,,,,,,,,,,MAT414,COMP_SEAT,WS4,,,,
77,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL338,RAW_COAL,WS2,
77,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL333,COMP_STEEL,WS2,
77,WS1,WS,4,maintenance,,,maintenance_start,5,0,2,0.023299514203641774,,,,,,,,,,,,
77,WS10,WS,4,maintenance,,,,,,0,0.029600500661340456,,,,,,,,,,,,
77,WS11,WS,4,maintenance,,,,,,0,0.02781964255538797,,,,,,,,,,,,
77,WS12,WS,3,,,,,,,1,0.037968845678690515,,,,,,,,,,,,
77,WS13,WS,2,,,,,,,15,0.03264103578665155,,,,,,,,,,,,
77,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.023496540541706357,,,,,,,,,,,,
77,WS15,WS,2,,,,,,,6,0.0387433943452509,,,,,,,,,,,,
77,WS16,WS,1,,True,"[""COMP_ENGINE""]",,,,2,0.033165522458000765,,,,,,,,,,,,
77,WS17,WS,1,,,,,,0,1,0.024662657704247203,,,,,,,,,,,,
77,WS18,WS,1,,,,,,0,2,0.02422283239872291,,,,,,,,,,,,
77,WS19,WS,1,,,,,,2,1,0.024980793495057694,,,,,,,,,,,,
77,WS2,WS,2,,False,[],,,,1,0.02644783558521887,,,,,,,,,,,,
77,WS3,WS,2,,,,,,,8,0.02893931669960635,,,,,,,,,,,,
77,WS4,WS,1,,,,,,10,1,0.02004238268285713,,,,,,,,,,,,
77,WS6,WS,2,,,,,,,6,0.030092403766422866,,,,,,,,,,,,
77,WS7,WS,2,,,,,,,8,0.021399422523135994,,,,,,,,,,,,
77,WS9,WS,2,,,,,,,5,0.02890048398594492,,,,,,,,,,,,
78,INV1,INV,,,,,,,,,,,,,,,,,,MAT364,COMP_CASTING,WS18,
78,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER342,RAW_COPPER,WS17,
78,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER449,RAW_RUBBER,WS17,
78,WS1,WS,4,maintenance,,,maintenance_start,5,,0,0.02607857853821062,,,,,,,,,,,,
78,WS10,WS,4,maintenance,,,,,,0,0.03938460320649668,,,,,,,,,,,,
78,WS11,WS,4,maintenance,,,,,,0,0.03587553500324428,,,,,,,,,,,,
78,WS12,WS,4,maintenance,,,maintenance_start,5,4,1,0.028629701804995304,,,,,,,,,,,,
78,WS13,WS,2,,,,,,,15,0.02659204702888749,,,,,,,,,,,,
78,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03983830997773416,,,,,,,,,,,,
78,WS15,WS,2,,,,,,,6,0.020992234865036402,,,,,,,,,,,,
78,WS16,WS,1,,True,"[""COMP_ENGINE""]",,,,2,0.020797137587020346,,,,,,,,,,,,
78,WS17,WS,2,,False,[],,,,1,0.0279941112027176,,,,,,,,,,,,
78,WS18,WS,2,,False,[],,,,2,0.02661653285969658,,,,,,,,,,,,
78,WS19,WS,2,,False,[],,,,1,0.024353560454097197,,,,,,,,,,,,
78,WS2,WS,2,,,,,,,8,0.03294117658581006,,,,,,,,,,,,
78,WS3,WS,2,,,,,,,8,0.02465470026941856,,,,,,,,,,,,
78,WS4,WS,4,maintenance,,,maintenance_start,5,,1,0.024340020045180356,,,,,,,,,,,,
78,WS6,WS,2,,,,,,,6,0.025930816075789287,,,,,,,,,,,,
78,WS7,WS,2,,,,,,,8,0.03249377435432355,,,,,,,,,,,,
78,WS9,WS,3,,,,,,,5,0.021180662672795725,[1.0],1,3,,,,,,,,,
79,WS1,WS,4,maintenance,,,,,,0,0.02733922672128862,,,,,,,,,,,,
79,WS10,WS,1,,True,"[""RAW_RUBBER""]",maintenance_end,0,,0,0.022011988697882828,,,,,,,,,,,,
79,WS11,WS,4,maintenance,,,,,,0,0.025956227864472922,,,,,,,,,,,,
79,WS12,WS,4,maintenance,,,maintenance_start,5,,0,0.023520015796002595,,,,,,,,,,,,
79,WS13,WS,2,,,,,,,15,0.02213516881480804,,,,,,,,,,,,
79,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03252236329403589,,,,,,,,,,,,
79,WS15,WS,3,,,,,,,6,0.023735517113030194,[1.0],1,3,,,,,,,,,
79,WS16,WS,1,,True,"[""COMP_ENGINE""]",,,,2,0.021385974500676374,,,,,,,,,,,,
79,WS17,WS,2,,,,,,,6,0.03630812556776144,,,,,,,,,,,,
79,WS18,WS,2,,,,,,,11,0.03069471974126016,,,,,,,,,,,,
79,WS19,WS,2,,,,,,,7,0.025676667882057223,,,,,,,,,,,,
79,WS2,WS,2,,,,,,,8,0.03590112099972432,,,,,,,,,,,,
79,WS3,WS,2,,,,,,,8,0.03489818873364993,,,,,,,,,,,,
79,WS4,WS,4,maintenance,,,,,,0,0.028178542988369595,,,,,,,,,,,,
79,WS6,WS,3,,,,,,,6,0.02576125685682494,[1.0],1,3,,,,,,,,,
79,WS7,WS,2,,,,,,,8,0.03453926295394602,,,,,,,,,,,,
79,WS9,WS,4,maintenance,,,maintenance_start,5,,1,0.03047321964342768,,,,,,,,,,,,
80,INV2,INV,,,,,,,,,,,,,,,MAT464,COMP_WIRE,WS6,,,,
80,INV3,INV,,,,,,,,,,,,,,,MAT465,COMP_TIRE,WS15,,,,
80,WS1,WS,4,maintenance,,,,,,0,0.03060573189600319,,,,,,,,,,,,
80,WS10,WS,1,,True,"[""RAW_RUBBER""]",,,,1,0.025219915831750577,,,,,,,,,,,,
80,WS11,WS,1,,True,"[""RAW_RUBBER""]",maintenance_end,0,,0,0.031296238507115694,,,,,,,,,,,,
80,WS12,WS,4,maintenance,,,,,,0,0.028139142773817252,,,,,,,,,,,,
80,WS13,WS,2,,,,,,,15,0.03682537671292249,,,,,,,,,,,,
80,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03873054722452264,,,,,,,,,,,,
80,WS15,WS,4,maintenance,,,maintenance_start,5,0,1,0.03218756670238257,,,,,,,,,,,,
80,WS16,WS,1,,True,"[""COMP_ENGINE""]",,,,2,0.030075159184865197,,,,,,,,,,,,
80,WS17,WS,2,,,,,,,6,0.028838754777021306,,,,,,,,,,,,
80,WS18,WS,2,,,,,,,11,0.029454399679426854,,,,,,,,,,,,
80,WS19,WS,2,,,,,,,7,0.031144591503656414,,,,,,,,,,,,
80,WS2,WS,2,,,,,,,8,0.028171837027699487,,,,,,,,,,,,
80,WS3,WS,3,,,,,,,8,0.026075946349447543,[1.0],1,7,,,,,,,,,
80,WS4,WS,4,maintenance,,,,,,0,0.023825612835658358,,,,,,,,,,,,
80,WS6,WS,1,,,,,,0,1,0.026753638756441926,,,,,,,,,,,,
80,WS7,WS,3,,,,,,,8,0.030982506986305877,[1.0],1,5,,,,,,,,,
80,WS9,WS,4,maintenance,,,,,,0,0.034652471148114386,,,,,,,,,,,,
81,INV1,INV,,,,,,,,,,,,,,,MAT467,COMP_CASTING,WS7,,,,
81,INV_COPPER,INV,,,,,,,,,,,,,,,,,,COPPER386,RAW_COPPER,WS6,
81,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER487,RAW_RUBBER,WS10,
81,WS1,WS,4,maintenance,,,,,,0,0.025387030410677965,,,,,,,,,,,,
81,WS10,WS,2,,False,[],,,,1,0.029097061352602375,,,,,,,,,,,,
81,WS11,WS,2,,False,[],,,,1,0.02559262425426557,,,,,,,,,,,,
81,WS12,WS,4,maintenance,,,,,,0,0.022055820820921588,,,,,,,,,,,,
81,WS13,WS,2,,,,,,,15,0.037381262193932244,,,,,,,,,,,,
81,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.028491218006470614,,,,,,,,,,,,
81,WS15,WS,4,maintenance,,,maintenance_start,5,,0,0.03472577914977084,,,,,,,,,,,,
81,WS16,WS,2,,False,[],,,,2,0.02695257494392264,,,,,,,,,,,,
81,WS17,WS,3,,,,,,,6,0.0296945393816879,[1.0],1,3,,,,,,,,,
81,WS18,WS,2,,,,,,,11,0.028126590403370795,,,,,,,,,,,,
81,WS19,WS,3,,,,,,,7,0.020300021156543106,[1.0],1,3,,,,,,,,,
81,WS2,WS,2,,,,,,,8,0.02364151892003662,,,,,,,,,,,,
81,WS3,WS,4,maintenance,,,maintenance_start,5,0,2,0.027288131757567908,,,,,,,,,,,,
81,WS4,WS,4,maintenance,,,,,,0,0.03527817336699194,,,,,,,,,,,,
81,WS6,WS,2,,False,[],,,,1,0.032582804843731536,,,,,,,,,,,,
81,WS7,WS,1,,,,,,0,2,0.02693007028438935,,,,,,,,,,,,
81,WS9,WS,4,maintenance,,,,,,0,0.03162233553343323,,,,,,,,,,,,
82,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
82,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS19
82,INV_COAL,INV,,,,,,,,,,,,,,,,,,COAL382,RAW_COAL,WS1,
82,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER488,RAW_RUBBER,WS4,
82,INV_STEEL,INV,,,,,,,,,,,,,,,,,,STEEL377,COMP_STEEL,WS1,
82,WS1,WS,2,,False,[],maintenance_end,0,,0,0.022940214884916346,,,,,,,,,,,,
82,WS10,WS,2,,,,,,,6,0.027347184608240822,,,,,,,,,,,,
82,WS11,WS,2,,,,,,,6,0.02293726031921978,,,,,,,,,,,,
82,WS12,WS,4,maintenance,,,,,,0,0.038264868307271764,,,,,,,,,,,,
82,WS13,WS,2,,,,,,,15,0.037824575296720606,,,,,,,,,,,,
82,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03972080951213485,,,,,,,,,,,,
82,WS15,WS,4,maintenance,,,,,,0,0.029797502194961342,,,,,,,,,,,,
82,WS16,WS,2,,,,,,,10,0.03316985242077669,,,,,,,,,,,,
82,WS17,WS,3,,,,,,,1,0.0367428811028578,,,,,,,,,,,,
82,WS18,WS,2,,,,,,,11,0.028495680085761865,,,,,,,,,,,,
82,WS19,WS,3,,,,,,,1,0.02443701108709363,,,,,,,,,,,,
82,WS2,WS,3,,,,,,,8,0.030382296304775673,[1.0],1,5,,,,,,,,,
82,WS3,WS,4,maintenance,,,maintenance_start,5,,0,0.03394932106057263,,,,,,,,,,,,
82,WS4,WS,2,,False,[],maintenance_end,0,,0,0.024422728927737614,,,,,,,,,,,,
82,WS6,WS,2,,,,,,,6,0.03203063968518782,,,,,,,,,,,,
82,WS7,WS,2,,False,[],,,,1,0.026877079768297667,,,,,,,,,,,,
82,WS9,WS,4,maintenance,,,,,,0,0.023778816674761376,,,,,,,,,,,,
83,INV1,INV,,,,,,,,,,,,,,,MAT497,COMP_CASTING,WS2,MAT370,COMP_CASTING,WS12,
83,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
83,INV3,INV,,,,,,,,,,,,,,,,,,MAT465,COMP_TIRE,WS12,
83,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS19
83,INV_GLASS,INV,,,,,,,,,,,,,,,,,,GLASS295,RAW_GLASS,WS9,
83,WS1,WS,2,,,,,,,8,0.026787307348319196,,,,,,,,,,,,
83,WS10,WS,2,,,,,,,6,0.02939638875471951,,,,,,,,,,,,
83,WS11,WS,2,,,,,,,6,0.03468920021608023,,,,,,,,,,,,
83,WS12,WS,2,,False,[],maintenance_end,0,,0,0.032633794949251616,,,,,,,,,,,,
83,WS13,WS,3,,,,,,,15,0.02980048438049094,[1.0],1,7,,,,,,,,,
83,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.023553590773188155,,,,,,,,,,,,
83,WS15,WS,4,maintenance,,,,,,0,0.03741575223407081,,,,,,,,,,,,
83,WS16,WS,2,,,,,,,10,0.02271099150159436,,,,,,,,,,,,
83,WS17,WS,3,,,,,,,1,0.035500406706017874,,,,,,,,,,,,
83,WS18,WS,2,,,,,,,11,0.03992141770491152,,,,,,,,,,,,
83,WS19,WS,3,,,,,,,1,0.02264652695537526,,,,,,,,,,,,
83,WS2,WS,4,maintenance,,,maintenance_start,5,0,2,0.026666444761163543,,,,,,,,,,,,
83,WS3,WS,4,maintenance,,,,,,0,0.02883124621376268,,,,,,,,,,,,
83,WS4,WS,2,,,,,,,7,0.02500268889758847,,,,,,,,,,,,
83,WS6,WS,2,,,,,,,6,0.02761128070885379,,,,,,,,,,,,
83,WS7,WS,2,,,,,,,8,0.02613134798127241,,,,,,,,,,,,
83,WS9,WS,2,,False,[],maintenance_end,0,,0,0.03666584184939119,,,,,,,,,,,,
84,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
84,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS19
84,INV_Final,INV,,,,,,,,,,,,,,,MAT498,NEW_CAR,WS13,,,,
84,WS1,WS,2,,,,,,,8,0.039659707032559985,,,,,,,,,,,,
84,WS10,WS,3,,,,,,,6,0.039330004705138435,[1.0],1,3,,,,,,,,,
84,WS11,WS,3,,,,,,,6,0.030577123725575535,[1.0],1,3,,,,,,,,,
84,WS12,WS,2,,,,,,,7,0.02236911143938038,,,,,,,,,,,,
84,WS13,WS,1,,,,,,0,3,0.0369431410138233,,,,,,,,,,,,
84,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.0200650502489199,,,,,,,,,,,,
84,WS15,WS,4,maintenance,,,,,,0,0.023080486286727903,,,,,,,,,,,,
84,WS16,WS,2,,,,,,,10,0.031767176896604334,,,,,,,,,,,,
84,WS17,WS,3,,,,,,,1,0.03645970814407985,,,,,,,,,,,,
84,WS18,WS,2,,,,,,,11,0.032452011112978026,,,,,,,,,,,,
84,WS19,WS,3,,,,,,,1,0.036278452543728336,,,,,,,,,,,,
84,WS2,WS,4,maintenance,,,maintenance_start,5,,0,0.03554319709763225,,,,,,,,,,,,
84,WS3,WS,4,maintenance,,,,,,0,0.0398987934038809,,,,,,,,,,,,
84,WS4,WS,2,,,,,,,7,0.036115285799879715,,,,,,,,,,,,
84,WS6,WS,3,,,,,,,6,0.023828150721605414,[1.0],1,3,,,,,,,,,
84,WS7,WS,2,,,,,,,8,0.027034115193408044,,,,,,,,,,,,
84,WS9,WS,2,,,,,,,5,0.03374189480469013,,,,,,,,,,,,
85,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
85,INV3,INV,,,,,,,,,,,,,,,MAT501,COMP_TIRE,WS10,,,,
85,INV4,INV,,,,,,,,,,,,,,,,,,MAT460,COMP_CHASSIS,WS13,
85,INV5,INV,,,,,,,,,,,,,,,,,,MAT456,COMP_BODY,WS13,
85,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS19
85,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER489,RAW_RUBBER,WS15,
85,WS1,WS,2,,,,,,,8,0.022842791625605277,,,,,,,,,,,,
85,WS10,WS,1,,,,,,0,1,0.026368838295728576,,,,,,,,,,,,
85,WS11,WS,4,maintenance,,,maintenance_start,5,0,1,0.03854711565999494,,,,,,,,,,,,
85,WS12,WS,2,,,,,,,7,0.022355701003383882,,,,,,,,,,,,
85,WS13,WS,1,,True,"[""COMP_POWERTRAIN""]",,,,2,0.03579923345215098,,,,,,,,,,,,
85,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03212342525308233,,,,,,,,,,,,
85,WS15,WS,2,,False,[],maintenance_end,0,,0,0.03364253873787765,,,,,,,,,,,,
85,WS16,WS,2,,,,,,,10,0.03531601073804952,,,,,,,,,,,,
85,WS17,WS,3,,,,,,,1,0.024708159300126452,,,,,,,,,,,,
85,WS18,WS,3,,,,,,,11,0.0324345819866237,[1.0],1,7,,,,,,,,,
85,WS19,WS,3,,,,,,,1,0.022286775655654664,,,,,,,,,,,,
85,WS2,WS,4,maintenance,,,,,,0,0.020496384355212418,,,,,,,,,,,,
85,WS3,WS,4,maintenance,,,,,,0,0.03007172245242857,,,,,,,,,,,,
85,WS4,WS,3,,,,,,,7,0.03214390074314743,[1.0],1,3,,,,,,,,,
85,WS6,WS,3,,,,,,,1,0.035948747273939465,,,,,,,,,,,,
85,WS7,WS,2,,,,,,,8,0.03604707123605914,,,,,,,,,,,,
85,WS9,WS,2,,,,,,,5,0.03237207043373455,,,,,,,,,,,,
86,INV1,INV,,,,,,,,,,,,,,,,,,MAT406,COMP_CASTING,WS3,
86,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
86,INV4,INV,,,,,,,,,,,,,,,MAT502,COMP_CHASSIS,WS18,,,,
86,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
86,INV_RUBBER,INV,,,,,,,,,,,,,,,,,,RUBBER490,RAW_RUBBER,WS10,
86,WS1,WS,2,,,,,,,8,0.028227757271853914,,,,,,,,,,,,
86,WS10,WS,2,,False,[],,,,1,0.025186066628241924,,,,,,,,,,,,
86,WS11,WS,4,maintenance,,,maintenance_start,5,,0,0.025268047622254406,,,,,,,,,,,,
86,WS12,WS,3,,,,,,,7,0.030650605253828823,[1.0],1,3,,,,,,,,,
86,WS13,WS,4,maintenance,,,maintenance_start,5,,2,0.020993275104848292,,,,,,,,,,,,
86,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.03614658265069649,,,,,,,,,,,,
86,WS15,WS,2,,,,,,,6,0.023596265011671093,,,,,,,,,,,,
86,WS16,WS,2,,,,,,,10,0.030142728293053686,,,,,,,,,,,,
86,WS17,WS,3,,,,,,,1,0.028806821644544477,,,,,,,,,,,,
86,WS18,WS,1,,,,,,0,2,0.03730033012353036,,,,,,,,,,,,
86,WS19,WS,3,,,,,,,1,0.035538585921332896,,,,,,,,,,,,
86,WS2,WS,4,maintenance,,,,,,0,0.020157023684651273,,,,,,,,,,,,
86,WS3,WS,2,,False,[],maintenance_end,0,,0,0.038512874740247366,,,,,,,,,,,,
86,WS4,WS,3,,,,,,,1,0.023390947921994105,,,,,,,,,,,,
86,WS6,WS,3,,,,,,,1,0.036991177153137905,,,,,,,,,,,,
86,WS7,WS,2,,,,,,,8,0.02037081275793861,,,,,,,,,,,,
86,WS9,WS,3,,,,,,,5,0.03901835294255193,[1.0],1,3,,,,,,,,,
87,INV1,INV,,,,,,,,,,,,,,,,,,MAT411,COMP_CASTING,WS18,
87,INV2,INV,,,,,,,,,,,,,,,,,,,,,WS17
87,INV7,INV,,,,,,,,,,,,,,,,,,,,,WS4
87,INV8,INV,,,,,,,,,,,,,,,MAT504,COMP_WINDOW,WS9,MAT504,COMP_WINDOW,WS14,
87,WS1,WS,3,,,,,,,8,0.02174650051785122,[1.0],1,5,,,,,,,,,
87,WS10,WS,2,,,,,,,6,0.03323336275595322,,,,,,,,,,,,
87,WS11,WS,4,maintenance,,,,,,0,0.031150964436613922,,,,,,,,,,,,
87,WS12,WS,1,,,,,,0,1,0.02220665637214635,,,,,,,,,,,,
87,WS13,WS,4,maintenance,,,,,,0,0.03813898594994099,,,,,,,,,,,,
87,WS14,WS,1,,True,"[""COMP_WINDOW""]",,,,2,0.023309337704783127,,,,,,,,,,,,
87,WS15,WS,2,,,,,,,6,0.03476331827794907,,,,,,,,,,,,
87,WS16,WS,2,,,,,,,10,0.02379804827545696,,,,,,,,,,,,
